# Basic macro run statistics:,,,,,,,,,,,,,,,,,,,
# Date and time: 2023-08-14 18:09:28,,,,,,,,,,,,,,,,,,,
# Macro version: 13,,,,,,,,,,,,,,,,,,,
# Channel: 1,,,,,,,,,,,,,,,,,,,
# Cell (ROI) size interval: 5-Infinity um^2,,,,,,,,,,,,,,,,,,,
# Coefficient of variance threshold: 0,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
exp_code,BR_date,strain,medium,time,condition,frame,mean_background,cell_no,patch_density(find_maxima),patch_density(analyze_particles),area_fraction(patch_vs_ROI),length,length_SD,width,width_SD,size,size_SD,mean_patch_intensity,mean_patch_intensity_SD
230811_k,230811,Y1500,SMDGE,24h,control,5,568.0707,29,4.4824,4.2107,22.2638,0.309,0.08698,0.2124,0.03761,0.05287,0.02189,3464.757,2327.5509
230811_k,230811,Y1500,SMDGE,24h,control,5,568.0707,30,3.6059,3.0717,18.8625,0.3456,0.1089,0.2211,0.0442,0.06141,0.02559,3958.3172,3106.8606
230811_k,230811,Y1500,SMDGE,24h,control,5,568.0707,31,4.0871,4.2006,17.9478,0.2742,0.05693,0.195,0.03585,0.04273,0.01374,3656.9201,2989.8861
230811_k,230811,Y1500,SMDGE,24h,control,5,568.0707,32,3.5314,3.153,15.4173,0.2915,0.04404,0.2119,0.02681,0.0489,0.01063,3407.2392,2982.8354
230811_k,230811,Y1500,SMDGE,24h,control,5,568.0707,33,3.8131,3.6224,18.8084,0.3143,0.08675,0.2061,0.04129,0.05192,0.02083,3849.1683,3044.4144
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,1,4.4438,3.9994,16.3376,0.2772,0.07164,0.1857,0.02742,0.04085,0.01333,3175.0261,1964.8159
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,2,3.1977,2.8551,16.1652,0.3107,0.07512,0.2248,0.03915,0.05662,0.02437,2800.9284,2176.1061
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,3,3.1157,3.3306,17.5774,0.3103,0.06241,0.213,0.03956,0.05278,0.01722,3307.9303,2481.7891
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,4,3.1605,3.3042,18.1778,0.3151,0.08153,0.2176,0.03408,0.05501,0.01984,2659.9628,2052.8951
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,5,4.2984,4.1597,21.7077,0.3085,0.09604,0.2089,0.04121,0.05219,0.02469,2635.514,1804.1559
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,6,4.4771,4.4771,19.3338,0.2837,0.08372,0.1852,0.04265,0.04318,0.02082,2418.0845,1541.1033
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,7,4.2879,3.6019,16.9207,0.2804,0.05448,0.2083,0.03782,0.04698,0.0148,2408.0562,1696.4673
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,8,3.3978,3.3978,15.4847,0.2863,0.06948,0.1964,0.04269,0.04557,0.01803,2929.5347,2119.3084
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,9,4.331,3.806,17.2497,0.2798,0.06547,0.2031,0.03734,0.04532,0.01544,2649.4984,1901.2871
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,10,4.8873,3.6654,17.3797,0.2941,0.09457,0.2002,0.03364,0.04742,0.02024,2948.1503,2294.529
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,11,4.5636,4.1668,20.4863,0.292,0.04681,0.211,0.0395,0.04917,0.01579,2823.576,1851.135
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,12,3.2057,3.3514,19.5982,0.3313,0.09305,0.2137,0.059,0.05848,0.0285,2693.5424,1940.0833
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,13,3.3672,4.2361,21.198,0.289,0.06273,0.2123,0.05093,0.05004,0.02115,3113.2532,1964.6007
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,14,3.9043,3.5139,16.8262,0.2864,0.05364,0.2112,0.03298,0.04789,0.0132,1945.5097,1506.7095
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,15,3.6044,3.6044,17.6278,0.2986,0.09139,0.2004,0.04782,0.04891,0.02226,2758.4284,2187.6595
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,16,3.8776,3.6495,17.4004,0.3071,0.07542,0.1944,0.03473,0.04768,0.01613,2651.1686,1991.9406
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,17,3.4847,3.0201,14.8399,0.3138,0.08399,0.1961,0.03497,0.04914,0.01734,3448.9903,2627.3336
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,18,4.2252,4.2252,18.8997,0.2827,0.05741,0.1955,0.04328,0.04473,0.01708,3353.0351,2047.6637
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,19,3.7311,3.7311,19.2501,0.3011,0.07373,0.2122,0.04435,0.05159,0.01867,2860.6829,1962.9425
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,20,3.7661,3.7661,18.5897,0.3028,0.08741,0.1974,0.0522,0.04936,0.0258,2800.9655,1871.5526
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,21,3.8905,3.488,16.3584,0.2968,0.07968,0.1973,0.04539,0.0469,0.01888,3324.2664,2303.7011
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,22,3.5938,3.7222,20.173,0.3102,0.08496,0.2147,0.04423,0.0542,0.02288,2483.0546,1714.3809
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,23,3.6236,3.6236,22.1605,0.343,0.1139,0.2184,0.04979,0.06116,0.02938,2684.6583,2300.4038
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,24,3.8055,3.5128,16.0538,0.2957,0.09809,0.1912,0.04136,0.0457,0.02076,1301.8143,687.5835
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,25,3.2218,3.444,20.6263,0.3278,0.06308,0.2289,0.0485,0.05989,0.01966,3551.3093,2451.007
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,26,3.5746,3.4513,18.0891,0.3023,0.0554,0.2202,0.04236,0.05241,0.01464,2333.8292,1648.1384
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,27,4.2683,4.0172,17.8462,0.2928,0.1014,0.1869,0.03884,0.04442,0.02111,3445.1578,2288.6195
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,28,3.1975,3.0696,16.5752,0.3144,0.08996,0.2104,0.04737,0.054,0.02534,2928.0355,2213.9583
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,29,4.0309,3.9248,19.6295,0.2946,0.07201,0.2066,0.05316,0.05001,0.02389,2470.1252,1552.2281
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,30,4.089,3.6079,13.7804,0.268,0.03934,0.1795,0.03681,0.03819,0.01092,2970.6821,1810.0337
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,31,3.2787,3.4427,16.8759,0.2999,0.06312,0.2058,0.0341,0.04902,0.01463,3085.7251,2189.1742
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,32,3.9717,3.4301,17.146,0.2953,0.0561,0.2121,0.03309,0.04999,0.01455,2936.7766,2200.4307
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,33,5.4747,3.3891,13.8179,0.2775,0.07244,0.1846,0.03417,0.04077,0.01559,2677.1687,1706.2557
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,34,4.0391,3.6544,19.5639,0.2956,0.05654,0.2263,0.04014,0.05353,0.01701,3491.5808,2186.7183
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,35,3.5602,3.0516,17.0238,0.3095,0.07747,0.2257,0.03061,0.05579,0.01952,2361.4316,1758.8771
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,36,3.7255,3.6053,18.9985,0.3028,0.07119,0.2147,0.04552,0.0527,0.022,2300.883,1954.6363
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,37,3.1987,3.0654,16.129,0.3046,0.09033,0.2129,0.04291,0.05262,0.02338,2240.766,1863.0093
230811_k,230811,Y1500,SMDGE,24h,control,6,676.097,38,4.4778,4.2358,18.7616,0.2778,0.07385,0.1971,0.03869,0.04429,0.01812,2515.2933,1672.2455
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,1,3.7865,3.7865,18.4068,0.2982,0.06021,0.2053,0.03798,0.04861,0.01482,1779.6539,1311.5459
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,2,5.2645,5.2645,31.4238,0.3321,0.09236,0.2181,0.06084,0.05969,0.03093,4585.6613,2228.4324
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,3,4.8412,4.5864,22.1702,0.2889,0.04916,0.2096,0.04166,0.04834,0.01484,3738.3622,2286.3114
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,4,3.8368,2.7405,10.4114,0.2522,0.03157,0.1894,0.03102,0.03799,0.01043,1458.1597,647.4854
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,5,5.1142,5.0005,27.1936,0.3237,0.1187,0.2051,0.03845,0.05438,0.02778,4343.5123,2776.8496
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,6,4.7395,4.8642,27.0921,0.3385,0.1283,0.1999,0.05266,0.0557,0.02877,4027.9128,2521.2437
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,7,4.4642,4.1208,19.3582,0.2941,0.1011,0.1966,0.03969,0.04698,0.02234,2972.3947,2089.7805
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,8,5.016,4.8369,24.4786,0.3169,0.09288,0.196,0.04349,0.05061,0.02182,5212.267,3323.3812
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,9,4.7598,4.0509,26.8694,0.3651,0.1241,0.2188,0.05515,0.06633,0.03554,4252.1067,2532.1091
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,10,4.3559,4.6462,27.1797,0.3237,0.08342,0.2233,0.04569,0.0585,0.02504,4468.7169,2622.753
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,11,5.1652,4.9665,21.4851,0.28,0.0611,0.192,0.03845,0.04326,0.01683,2825.1782,1855.0466
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,12,4.509,4.509,19.1097,0.2985,0.1138,0.1782,0.04054,0.04238,0.0186,4431.5212,2204.6307
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,13,4.468,4.5856,26.4769,0.3369,0.1277,0.2074,0.05387,0.05774,0.03337,5096.0826,3381.3704
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,14,4.8415,4.8415,25.9889,0.3113,0.08042,0.2123,0.04629,0.05368,0.02301,3996.8909,2379.7457
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,15,4.3842,4.6866,23.8536,0.3047,0.0728,0.2069,0.04187,0.0509,0.01988,4138.8377,2640.3033
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,16,5.2645,4.7859,23.0938,0.3212,0.08502,0.185,0.04064,0.04825,0.02111,5051.7746,3143.6665
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,17,4.2366,4.4132,24.4456,0.3139,0.06692,0.221,0.04305,0.05539,0.01865,3353.5724,2680.2474
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,18,4.2311,4.6844,24.2593,0.3165,0.08513,0.2006,0.05868,0.05179,0.02421,4937.1182,2915.2193
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,19,4.9116,4.6884,21.5458,0.2815,0.05181,0.206,0.02851,0.04596,0.01202,2365.0023,1736.3045
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,20,4.2198,3.9033,26.9231,0.3777,0.1221,0.2239,0.06215,0.06898,0.03534,4164.1296,2556.6013
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,21,5.011,5.2388,22.5401,0.2888,0.09245,0.1801,0.04243,0.04303,0.0212,2835.2487,1711.8059
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,22,4.7643,4.8509,27.9989,0.3389,0.1155,0.2113,0.04391,0.05772,0.0253,3571.8012,2125.454
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,23,4.3323,4.4379,22.7582,0.3133,0.1033,0.1975,0.05057,0.05128,0.02832,3275.7405,2226.3769
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,24,4.5224,4.3258,20.9639,0.29,0.07987,0.2059,0.0443,0.04846,0.02105,2743.9615,1850.1012
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,25,4.5333,4.5333,26.8939,0.343,0.1305,0.2099,0.04834,0.05933,0.0327,4857.6914,2735.486
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,26,4.4212,4.0367,21.437,0.3117,0.08102,0.2106,0.04608,0.0531,0.02182,3103.9806,1819.4825
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,27,4.4192,4.2641,24.6793,0.3259,0.08822,0.2203,0.04825,0.05788,0.02591,3436.0602,2277.2412
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,28,4.7096,4.5787,25.7715,0.3301,0.1012,0.2105,0.04691,0.05629,0.02549,4811.8638,3172.3333
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,29,5.0073,4.8756,28.6233,0.3421,0.105,0.2114,0.04874,0.05871,0.02642,5196.2816,3271.1244
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,30,4.6522,5.0244,26.7674,0.319,0.0788,0.2074,0.04646,0.05328,0.02174,3873.4005,2574.517
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,31,4.2081,4.6397,25.4876,0.3159,0.09436,0.2109,0.05308,0.05493,0.02777,4720.2868,2719.1817
230811_k,230811,Y1501,SMDGE,24h,control,1,675.4621,32,4.7433,4.5457,28.7617,0.3514,0.0961,0.222,0.05074,0.06327,0.02745,4415.4535,2791.2809
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,1,4.6058,4.4523,22.0132,0.2899,0.07951,0.2065,0.05884,0.04944,0.02808,3836.3162,2040.3493
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,2,4.9749,3.6771,18.4228,0.3227,0.08865,0.1911,0.05295,0.0501,0.02338,4813.9396,2940.0273
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,4,4.3082,3.2824,14.4563,0.2972,0.08279,0.1862,0.02804,0.04404,0.01554,3081.6924,1724.8126
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,5,4.7704,4.7704,25.0769,0.3195,0.1243,0.2006,0.0418,0.05257,0.02805,4411.0256,2884.2575
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,6,4.8753,5.3628,22.1807,0.2981,0.07045,0.1761,0.03355,0.04136,0.01257,5315.8259,3082.7598
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,7,4.4538,3.9993,20.1615,0.3146,0.05841,0.2026,0.03755,0.05041,0.01371,2030.5279,1741.0934
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,8,4.1012,4.1012,24.4196,0.3435,0.1024,0.2114,0.04751,0.05954,0.0274,3923.2964,2582.9488
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,9,4.6691,4.2314,23.5583,0.3415,0.1513,0.197,0.04998,0.05568,0.03536,5035.1649,3030.1828
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,10,4.6141,4.1527,24.0599,0.3404,0.09954,0.2138,0.03542,0.05794,0.02072,3401.9313,2716.6962
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,11,4.6021,4.1301,22.3066,0.3195,0.09453,0.2071,0.0533,0.05401,0.02425,4510.7606,2817.8304
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,12,4.9484,4.1567,20.0121,0.2913,0.07455,0.2062,0.03032,0.04814,0.01717,2200.4682,1565.1282
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,13,4.9759,4.6267,27.5207,0.3408,0.09142,0.217,0.04004,0.05948,0.02206,3554.086,2287.2967
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,14,4.6705,4.8502,23.2251,0.3133,0.09745,0.1851,0.04575,0.04789,0.02349,4743.3313,3009.8513
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,15,4.4161,4.5459,24.7911,0.3409,0.1261,0.1948,0.04538,0.05453,0.02921,4329.4865,2411.6687
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,16,4.4541,4.7214,29.2576,0.3462,0.1145,0.2205,0.04051,0.06197,0.02931,3491.6064,2240.995
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,17,4.8611,4.8611,27.6724,0.3208,0.1058,0.2192,0.04158,0.05693,0.02574,3580.8458,2213.6137
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,18,5.2447,4.9099,29.5043,0.3497,0.1331,0.2088,0.04612,0.06009,0.0317,4599.1399,2536.2273
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,19,4.4171,4.5333,25.9972,0.3234,0.09483,0.219,0.04742,0.05735,0.02451,3915.8648,2339.0066
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,20,4.8673,5.1537,20.7018,0.275,0.0719,0.1798,0.03882,0.04017,0.01703,4427.3695,2448.5573
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,21,5.3169,4.7261,17.2851,0.2606,0.07875,0.1711,0.0324,0.03657,0.01781,4447.4222,2251.2554
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,22,4.4477,4.6498,27.3459,0.3393,0.09792,0.2132,0.04131,0.05881,0.02599,4032.1916,2332.5194
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,23,3.9222,4.0928,19.07,0.2912,0.08364,0.194,0.05485,0.04659,0.02617,2325.2958,1625.2922
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,24,4.9418,5.4239,28.8774,0.3156,0.1034,0.2033,0.05151,0.05324,0.02913,4457.0285,2527.1567
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,25,4.203,3.8209,21.3638,0.3242,0.09665,0.2124,0.0353,0.05591,0.02419,2771.6021,1764.5346
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,26,4.697,4.4408,23.1293,0.317,0.1267,0.2059,0.03296,0.05208,0.02317,3174.691,2137.5526
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,27,4.1447,3.9375,19.4921,0.2878,0.09103,0.2074,0.05022,0.0495,0.02741,1629.7211,1333.4552
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,28,4.5249,4.6758,23.6137,0.3098,0.0889,0.2029,0.03346,0.0505,0.0201,3601.7212,2300.5401
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,29,4.6628,5.2457,19.1071,0.2542,0.05347,0.1763,0.05293,0.03642,0.01795,2895.109,1609.5496
230811_k,230811,Y1501,SMDGE,24h,control,2,623.6562,30,4.8236,4.3642,23.4694,0.3244,0.144,0.2029,0.04516,0.05378,0.03008,3731.5416,2190.2474
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,2,4.7182,4.3812,22.8704,0.3173,0.0807,0.2062,0.04346,0.0522,0.01913,2273.142,1439.3001
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,3,3.7871,3.3137,15.2284,0.3008,0.09087,0.189,0.03027,0.04596,0.01915,1841.6512,1365.214
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,4,4.1901,3.6529,21.0007,0.3364,0.1095,0.2132,0.04007,0.05749,0.02505,3613.8353,2411.6554
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,5,4.7447,4.1516,18.1102,0.286,0.09619,0.1856,0.04628,0.04362,0.02399,1986.1305,1462.106
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,6,4.2339,4.6188,23.7323,0.3033,0.07448,0.2099,0.03728,0.05138,0.01921,2791.1743,1765.6024
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,7,5.0128,5.2019,26.1953,0.2989,0.08241,0.2093,0.03736,0.05036,0.0205,3205.8719,1943.8323
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,8,4.3032,3.8729,19.2485,0.3038,0.06506,0.2063,0.03185,0.0497,0.01466,1491.9833,1096.4401
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,9,4.0493,4.1939,21.7102,0.3026,0.07343,0.2117,0.03853,0.05177,0.02082,3371.2365,2180.0585
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,10,4.2582,4.3573,24.5752,0.3355,0.0878,0.2099,0.04135,0.0564,0.02013,3292.5715,2351.1547
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,11,3.8721,3.6444,19.1207,0.3206,0.09939,0.2055,0.03451,0.05247,0.02047,3830.3402,2109.1524
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,12,4.7986,5.0703,25.9639,0.3154,0.09661,0.203,0.03629,0.05121,0.02053,3324.7529,2071.243
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,13,4.6715,4.8747,23.4287,0.2911,0.07465,0.2041,0.0409,0.04806,0.0208,3299.5866,1985.7101
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,14,4.1981,4.6179,22.6367,0.2912,0.06562,0.2087,0.04621,0.04902,0.01935,2420.1175,1523.918
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,15,3.9258,3.6453,16.4948,0.3177,0.1164,0.1832,0.02894,0.04525,0.01438,3076.9363,1790.6551
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,16,4.6348,4.2783,23.3206,0.3283,0.1112,0.2037,0.04512,0.05451,0.02578,4229.4489,2479.1451
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,17,4.0246,4.0246,24.0444,0.357,0.1084,0.2068,0.04679,0.05974,0.02526,4004.2226,2441.7569
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,18,4.408,4.5105,21.7965,0.2967,0.08533,0.2007,0.04197,0.04832,0.02065,3211.3846,2468.8964
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,19,3.3095,2.4821,12.3574,0.3052,0.07216,0.2037,0.03017,0.04979,0.01601,1486.4053,1245.8851
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,20,5.0613,4.4152,27.2187,0.3404,0.09784,0.2208,0.05293,0.06165,0.03138,3794.4935,2125.4804
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,21,4.8595,4.0496,17.3697,0.2863,0.0845,0.1842,0.04078,0.04289,0.01986,3596.3475,2023.9899
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,22,4.4581,4.5643,23.4472,0.3163,0.09947,0.202,0.0361,0.05137,0.02144,2981.7723,2064.0479
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,23,4.3066,4.9866,21.25,0.2812,0.0622,0.1888,0.04699,0.04261,0.01545,1850.8199,1310.3686
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,24,4.286,3.9563,21.2795,0.316,0.1015,0.207,0.04916,0.05379,0.02859,4370.6985,3081.7016
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,25,4.0197,4.5556,16.5846,0.2579,0.06481,0.1742,0.042,0.0364,0.01592,2057.0617,1220.2931
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,26,4.9782,4.87,23.0438,0.294,0.07901,0.1977,0.04041,0.04732,0.022,3666.2042,2401.6606
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,27,4.137,3.9248,20.182,0.3075,0.07947,0.2096,0.0372,0.05142,0.01816,2797.5407,1834.1795
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,28,4.4122,4.3046,24.761,0.3321,0.09207,0.2149,0.04573,0.05752,0.02359,4255.8905,2740.6133
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,29,4.1777,4.2849,22.1858,0.3158,0.07865,0.2015,0.04773,0.05178,0.02386,3097.7728,1855.7847
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,30,4.2717,4.4907,23.3221,0.3234,0.08186,0.2014,0.04597,0.05193,0.01991,4297.5414,2604.443
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,31,3.284,3.7123,18.9414,0.3089,0.06253,0.205,0.04317,0.05102,0.01816,2192.3488,1844.5606
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,32,3.264,3.06,17.4375,0.3363,0.08521,0.2128,0.03144,0.05699,0.01958,1370.4088,1051.6598
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,33,5.111,5.2872,24.784,0.3084,0.08781,0.1872,0.04975,0.04688,0.02291,3072.1928,1770.9749
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,34,3.6456,4.3747,24.3485,0.3188,0.1057,0.2102,0.06097,0.05566,0.0307,3749.5633,2412.8342
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,35,6.1045,5.9137,25.3068,0.2806,0.07284,0.1912,0.03753,0.04279,0.01525,4629.1248,2405.1962
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,36,3.3306,3.843,18.2889,0.3049,0.09667,0.194,0.03385,0.04759,0.01982,2206.1492,1424.9202
230811_k,230811,Y1501,SMDGE,24h,control,3,652.4339,37,4.1276,4.551,27.6913,0.3376,0.1023,0.2236,0.04161,0.06085,0.02523,3391.0342,2278.5106
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,1,4.3357,4.0022,24.3529,0.3377,0.1044,0.223,0.04112,0.06085,0.02646,4563.3183,3041.4869
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,2,3.9181,4.6799,27.876,0.3234,0.09684,0.2222,0.0612,0.05956,0.032,4050.4675,2463.0663
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,3,4.3474,4.6906,30.7045,0.3528,0.1182,0.2286,0.04131,0.06546,0.02965,3761.3634,2244.3169
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,4,4.3232,4.3232,19.8675,0.3019,0.08576,0.1883,0.04138,0.04596,0.02067,2366.8987,1601.1538
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,5,4.674,5.0635,21.4797,0.2884,0.06337,0.1856,0.03641,0.04242,0.0142,2973.31,1746.1611
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,6,5.5557,5.1589,25.8055,0.2963,0.08368,0.2067,0.04627,0.05002,0.02322,3487.4116,2059.5509
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,7,4.0911,4.0911,18.5831,0.3049,0.1215,0.1844,0.04353,0.04542,0.02318,3933.2975,1946.2814
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,8,4.6177,3.8886,20.1042,0.3181,0.08133,0.204,0.03211,0.0517,0.018,2869.8275,1748.4506
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,9,5.4842,4.5997,25.9079,0.3308,0.08291,0.2122,0.04365,0.05633,0.02029,4330.4834,2451.5742
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,10,4.484,4.5774,23.5547,0.3043,0.08227,0.2105,0.03878,0.05146,0.01971,3242.2058,1971.5452
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,11,4.9979,5.3823,29.947,0.3152,0.07565,0.2155,0.0566,0.05564,0.0281,3832.9001,2305.7731
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,12,4.1342,4.7544,28.7524,0.3452,0.119,0.2097,0.05463,0.06048,0.03318,3786.69,2310.4561
230811_k,230811,Y1501,SMDGE,24h,control,4,631.807,13,5.2645,5.126,28.7776,0.328,0.09162,0.2124,0.04309,0.05614,0.02374,4971.6892,2832.8857
